user_id,Gender,AGE,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35
3856,Female,From 35 to 44 ,38,39,1,1,,,1,1,1,1,718000,718000,,,718000,718000,718000,718000,,718000,718000,408300,35,68,68,0,0,0,1,0,NO,,1,,
3857,No infor,No infor,79,80,1,1,,,,,1,1,94300,94300,,,,,94300,94300,,,94300,106300,11,,,1,1,16,1,0,NO,50000,4,1,50000
3858,Female,From 35 to 44 ,89,90,1,1,,,,,1,1,303870,303870,,,,,303870,303870,,,303870,352250,6,,,0,0,10,0,0,NO,251000,5,4,181472.25
3859,Female,From 35 to 44 ,26,27,11,1,1,1,1,1,1,1,5959399,559450,559450,559450,559450,559450,559450,559450,559450,559450,559450,326780,6,17,17,2,1,9,2,0,NO,,5,,
3860,Nam,From 35 to 44 ,336,337,2,1,,,,,,,1154427,283200,,,,,,,,,,352400,10,,,0,0,20,0,1,NO,,4,1,20000
3861,No infor,From 18 to 24 ,340,341,9,1,,,,,1,,1581598,80600,,,,,279748,,,,,491300,23,,,1,1,7,3,0,NO,613625,8,42,400595.1667
3862,Female,From 25 to 34 ,127,128,1,1,,,,,,,264600,264600,,,,,,,,,,180800,12,,,1,1,17,59,7,NO,300000,6,5,223280
3863,Female,From 45 to 54 ,160,161,3,1,,,,,,,1845230,339000,,,,,,,,,,295550,10,,,1,1,21,3,1,NO,,4,,
3864,Female,From 25 to 34 ,126,127,17,1,,,,,3,,7817138,275100,,,,,1866990,,,,,351100,11,,,2,1,21,2,1,NO,,6,6,288333.3333
3865,Nam,From 18 to 24 ,1,2,1,1,1,1,1,1,1,1,334500,334500,334500,334500,334500,334500,334500,334500,334500,334500,334500,351800,5,3,3,1,1,13,1,0,NO,283888.8889,6,35,275892.4
3866,Nam,From 35 to 44 ,30,31,1,1,,,1,1,1,1,327600,327600,,,327600,327600,327600,327600,,327600,327600,105350,2,6,6,1,1,15,1,1,NO,62000,6,49,192400.2245
3867,Female,From 25 to 34 ,63,64,1,1,,,,,1,1,277882,277882,,,,,277882,277882,,,277882,140000,6,,,0,0,16,0,4,NO,,1,,
3868,Female,From 45 to 54 ,11,12,9,1,1,1,1,1,1,1,2598931,514300,514300,514300,514300,514300,514300,514300,514300,514300,514300,110900,1,24,24,3,1,17,7,0,NO,400000,5,9,277939.2222
3869,Nam,From 25 to 34 ,41,42,1,1,,,1,1,1,1,1048800,1048800,,,1048800,1048800,1048800,1048800,,1048800,1048800,343400,16,27,27,1,1,21,2,0,NO,300000,3,2,650000
3870,No infor,From 25 to 34 ,320,321,4,1,,,,,,,1042890,302500,,,,,,,,,,121400,7,,,0,0,9,0,2,NO,,5,17,243188.3529
3871,Female,From 35 to 44 ,29,30,2,1,1,1,1,1,1,1,616878,519900,519900,519900,519900,519900,519900,519900,519900,519900,519900,240230,5,14,14,1,1,8,1,3,NO,,5,,
3872,Female,Trên 55 ,209,210,37,1,,,,,,,9489357,303900,,,,,,,,,,105500,5,,,10,1,19,6,0,NO,,5,5,262816
3873,No infor,From 25 to 34 ,34,35,4,1,,,1,1,1,1,1066086,121315,,,121315,121315,121315,121315,,121315,121315,167930,2,4,4,0,0,16,0,0,NO,170000,3,2,185000
3874,Nam,From 35 to 44 ,119,120,1,1,,,,,,,102700,102700,,,,,,,,,,105940,3,,,1,1,11,2,0,NO,,3,,
3875,Female,From 45 to 54 ,214,215,22,1,,,1,,1,,7679766,349500,,,268181,,268181,,,,,156000,1,,2,6,1,21,8,0,NO,,6,4,323754.5
3876,Nam,No infor,10,11,2,1,1,1,1,1,1,1,479481,302400,302400,302400,302400,302400,302400,302400,302400,302400,302400,100600,3,24,24,1,1,19,1,0,NO,184500,2,2,184500
3877,Female,From 25 to 34 ,14,15,1,1,1,1,1,1,1,1,396850,396850,396850,396850,396850,396850,396850,396850,396850,396850,396850,327850,10,8,8,1,1,12,7,0,NO,,8,9,438973.3333
3878,Nam,From 25 to 34 ,46,47,1,1,,,1,1,1,1,1036300,1036300,,,1036300,1036300,1036300,1036300,,1036300,1036300,311800,11,6,6,0,0,19,0,24,NO,250000,6,3,366666.6667
3879,Female,No infor,121,122,4,1,,,,,,,963900,333000,,,,,,,,,,294800,8,,,0,0,11,0,0,NO,,3,2,230000
3880,No infor,From 25 to 34 ,305,306,4,1,,,,,,,846177,174170,,,,,,,,,,107700,7,,,2,2,16,0,0,NO,55000,5,8,72582.375
3881,Female,From 25 to 34 ,168,169,2,1,,,,,,,506557,200000,,,,,,,,,,304900,17,,,2,1,15,10,0,NO,,6,8,117437.5
3882,Female,From 35 to 44 ,90,91,14,1,2,,4,,4,,4972870,924940,1406244,,1849143,,1849143,,,,,555200,16,,16.25,0,0,8,0,0,YES,1079501,6,3,1194334
3883,Female,From 35 to 44 ,54,55,1,1,,,1,1,1,1,552696,552696,,,552696,552696,552696,552696,,552696,552696,145600,7,20,20,0,0,15,0,0,NO,,5,,
3884,No infor,From 45 to 54 ,2,3,6,1,1,1,1,1,2,1,2155114,308500,308500,308500,308500,308500,723917,308500,308500,308500,308500,309600,4,12,12,2,1,17,0,0,NO,,6,5,410400
3885,Female,From 25 to 34 ,95,96,22,1,,,,,,,7047707,97800,,,,,,,,,,245950,14,,,5,0,0,2,0,NO,,5,1,93300
3886,Female,From 25 to 34 ,29,30,3,1,1,1,1,1,1,1,492405,257400,257400,257400,257400,257400,257400,257400,257400,257400,257400,280900,6,10.5,10.5,2,1,23,7,12,NO,,8,9,198814.4444
3887,Nam,From 25 to 34 ,24,25,2,1,1,1,1,1,1,1,1116870,486000,486000,486000,486000,486000,486000,486000,486000,486000,486000,371065,6,20,20,0,0,15,0,0,NO,,4,1,57000
3888,Female,From 25 to 34 ,41,42,24,1,,,2,1,2,1,5132719,303285,,,746008,303285,746008,303285,,303285,303285,103500,17,12,11.5,4,0,10,8,2,NO,180000,7,6,210759.3333
3889,Nam,From 25 to 34 ,37,38,2,1,,,1,1,1,1,723000,317000,,,317000,317000,317000,317000,,317000,317000,302500,24,22,22,1,1,7,2,0,NO,,5,1,63800
3890,Female,From 25 to 34 ,40,41,4,1,,,1,1,1,1,1235100,302500,,,302500,302500,302500,302500,,302500,302500,359800,3,5,5,3,1,21,7,0,NO,,4,,
3891,Nam,From 25 to 34 ,85,86,1,1,,,,,1,1,306000,306000,,,,,306000,306000,,,306000,319400,9,,,0,0,17,1,0,NO,,7,11,91064
3892,Female,From 18 to 24 ,30,31,11,1,1,,5,1,5,1,2223572,108600,259721,,707277,108600,707277,108600,,108600,108600,101250,5,8,9.4,1,0,17,0,1,NO,115216.5,7,33,104873.3636
3893,Female,From 35 to 44 ,36,37,7,1,,,1,1,1,1,1814871,536200,,,536200,536200,536200,536200,,536200,536200,301800,36,8,8,2,1,7,2,0,NO,272222.2222,6,37,240403.7297
3894,Female,From 35 to 44 ,196,197,3,1,,,,,,,891629,554730,,,,,,,,,,112800,4,,,2,2,11,10,1,NO,,7,18,498513.5
3895,No infor,From 25 to 34 ,39,40,1,1,,,1,1,1,1,303600,303600,,,303600,303600,303600,303600,,303600,303600,304660,11,43,43,1,1,18,1,0,NO,358850,4,24,115155.5833
3896,Female,From 35 to 44 ,212,213,60,1,7,,12,,18,,36098750,336000,4729956,,9131431,,12326677,,,,,304000,40,,21.61538462,7,1,14,8,0,NO,518707.6364,6,45,352982.4667
3897,No infor,From 25 to 34 ,45,46,1,1,,,1,1,1,1,317100,317100,,,317100,317100,317100,317100,,317100,317100,342400,21,7,7,0,0,15,4,2,YES,,6,16,238342.0625
3898,Female,From 35 to 44 ,40,41,2,1,1,,2,1,2,1,509163,432670,76493,,509163,432670,509163,432670,,432670,432670,351600,6,39.5,27,1,1,9,2,0,NO,,8,5,462140
3899,Nam,Trên 55 ,338,339,9,1,,,,,1,,2195465,168800,,,,,56925,,,,,113400,5,,,3,2,8,4,3,NO,150000,6,2,99600
3900,Nam,From 25 to 34 ,28,29,7,1,1,1,1,1,1,1,540600,310800,310800,310800,310800,310800,310800,310800,310800,310800,310800,111000,10,13,13,2,1,16,18,2,NO,,8,4,46600
3901,Female,From 35 to 44 ,40,41,14,1,,,1,1,1,1,3907684,204680,,,204680,204680,204680,204680,,204680,204680,322600,5,8,8,0,0,9,0,0,NO,291666.6667,7,13,207692.3077
3902,Female,From 25 to 34 ,55,56,5,1,,,1,1,3,1,1514733,276500,,,276500,276500,458233,276500,,276500,276500,126600,4,12,12,3,0,19,0,0,NO,414000,8,27,237691.3333
3903,Female,From 35 to 44 ,48,49,4,1,,,2,1,2,1,3786590,678400,,,1306510,678400,1306510,678400,,678400,678400,555600,15,37,29.5,0,0,12,0,0,YES,,5,2,806490
3904,No infor,From 25 to 34 ,39,40,1,1,,,1,1,1,1,334550,334550,,,334550,334550,334550,334550,,334550,334550,267700,15,6,6,1,1,22,1,0,NO,360000,9,31,130981.5806
3905,Female,From 35 to 44 ,32,33,1,1,,,1,1,1,1,320270,320270,,,320270,320270,320270,320270,,320270,320270,744220,16,8,8,1,1,16,1,2,NO,285714.2857,5,23,255270.3913
3906,Female,From 35 to 44 ,0,1,4,1,1,1,1,1,1,1,1053500,274200,274200,274200,274200,274200,274200,274200,274200,274200,274200,313300,13,16,16,2,1,13,0,0,NO,,3,,
3907,Nam,From 25 to 34 ,42,43,1,1,,,1,1,1,1,345050,345050,,,345050,345050,345050,345050,,345050,345050,342600,4,14,14,1,1,9,1,0,NO,314285.7143,4,21,386418
3908,No infor,From 35 to 44 ,250,251,3,1,,,,,,,377600,307000,,,,,,,,,,347900,6,5,5,3,1,7,17,4,NO,266000,5,3,187333.3333
3909,Female,From 25 to 34 ,41,42,31,1,,,1,1,1,1,7513774,300900,,,300900,300900,300900,300900,,300900,300900,301480,19,24,24,3,1,20,1,2,NO,,5,3,255800
3910,Female,From 18 to 24 ,109,110,4,1,,,2,,2,,657968,402400,,,222600,,222600,,,,,358800,12,,7,1,1,20,1,2,NO,300000,5,1,300000
3911,Female,From 18 to 24 ,18,19,1,1,1,1,1,1,1,1,537035,537035,537035,537035,537035,537035,537035,537035,537035,537035,537035,134370,4,24,24,1,1,17,1,0,NO,537456.6667,6,5,625253.2
3912,Female,From 25 to 34 ,92,93,1,1,,,,,,,341400,341400,,,,,,,,,,399300,11,,,0,0,10,2,2,YES,1800000,5,4,1625000
3913,Nam,From 35 to 44 ,116,117,1,1,,,,,,,64500,64500,,,,,,,,,,350700,9,,,0,0,10,0,0,NO,,1,,
3914,Female,From 35 to 44 ,110,111,1,1,,,,,,,277400,277400,,,,,,,,,,148750,3,,,1,1,6,0,0,NO,151000,7,4,128250
3915,Nam,Trên 55 ,44,45,1,1,,,1,1,1,1,269320,269320,,,269320,269320,269320,269320,,269320,269320,297770,16,5.666666667,5.666666667,0,0,14,0,0,NO,,3,4,138000
3916,Female,From 35 to 44 ,41,42,6,1,2,,4,1,4,1,2583340,358214,665849,,1648324,358214,1648324,358214,,358214,358214,173200,7,7,11.75,0,0,18,0,0,YES,1250000,6,9,941093.8889
3917,Female,From 25 to 34 ,148,149,135,1,,,6,,7,,45994304,12000,,,1776800,,1944800,,,,,312300,9,,4.5,8,0,15,6,0,NO,,7,8,174716.125
3918,Nam,From 25 to 34 ,165,166,1,1,,,,,,,306900,306900,,,,,,,,,,317700,10,,,0,0,17,0,0,NO,,4,,
3919,Female,From 35 to 44 ,35,36,1,1,,,1,1,1,1,608750,608750,,,608750,608750,608750,608750,,608750,608750,367950,10,17.5,17.5,1,1,16,1,0,NO,,7,38,230838.6579
3920,Nam,From 45 to 54 ,161,162,6,1,,,,,,,5932386,318550,,,,,,,,,,350700,4,,,1,1,14,0,1,YES,6000000,6,5,4626240
3921,Female,From 25 to 34 ,238,239,119,1,,,2,,6,,12044114,321700,,,121100,,620756,,,,,321700,19,1,3,9,1,10,60,17,NO,350000,13,58,161293.9483
3922,Nam,From 25 to 34 ,119,120,4,1,,,,,,,1266580,354500,,,,,,,,,,352700,19,,,2,0,1,2,3,NO,,6,1,156000
3923,Female,From 25 to 34 ,319,320,1,1,,,,,,,282720,282720,,,,,,,,,,285700,11,,,0,0,14,0,0,NO,240000,5,4,83612.5
3924,Nam,From 45 to 54 ,157,158,10,1,,,,,,,2806209,302700,,,,,,,,,,304200,5,,,3,1,19,4,0,NO,,3,,
3925,Female,From 35 to 44 ,28,29,6,1,1,1,1,1,1,1,2686671,307450,307450,307450,307450,307450,307450,307450,307450,307450,307450,310300,1,6,6,1,1,20,1,0,YES,1400000,5,3,1366666.667
3926,No infor,From 18 to 24 ,87,88,1,1,,,,,1,1,989800,989800,,,,,989800,989800,,,989800,106950,10,,,0,0,9,0,0,NO,,2,1,152185
3927,No infor,From 25 to 34 ,161,162,2,1,,,,,,,395950,395950,,,,,,,,,,223700,9,,,0,0,16,0,0,NO,833333.3333,3,5,533105.8
3928,Female,From 25 to 34 ,0,1,14,1,2,1,3,1,3,1,2005940,306700,470320,306700,788850,306700,788850,306700,306700,306700,306700,329500,8,7.5,6.25,1,1,16,0,0,NO,250000,6,9,198464.7778
3929,Female,From 25 to 34 ,145,146,2,1,,,,,,,852760,350100,,,,,,,,,,358700,17,,,1,1,8,0,4,YES,,2,,
3930,Female,From 25 to 34 ,147,148,23,1,3,,3,,5,,13836472,69450,2296753,,2296753,,3062357,,,,,316100,7,5,13.16666667,0,0,15,1,2,NO,,5,17,870588.2353
3931,Female,From 45 to 54 ,165,166,1,1,,,,,,,427500,427500,,,,,,,,,,309100,4,,,1,1,15,0,2,NO,,1,,
3932,Female,From 25 to 34 ,45,46,1,1,,,1,1,1,1,302800,302800,,,302800,302800,302800,302800,,302800,302800,292400,6,22.33333333,22.33333333,0,0,13,0,0,NO,,5,,
3933,Female,From 25 to 34 ,77,78,1,1,,,,,1,1,312350,312350,,,,,312350,312350,,,312350,140600,5,,,0,0,13,0,0,NO,,2,2,210000
3934,Female,From 25 to 34 ,7,8,2,1,1,1,1,1,1,1,544599,365800,365800,365800,365800,365800,365800,365800,365800,365800,365800,281880,28,14,14,1,1,8,4,4,YES,340000,7,27,545848.037
3935,Nam,From 25 to 34 ,220,221,5,1,,,,,,,1113100,343000,,,,,,,,,,307670,16,,,3,1,12,3,0,NO,133500,7,3,124333.3333
3936,Female,From 35 to 44 ,32,33,1,1,,,1,1,1,1,303390,303390,,,303390,303390,303390,303390,,303390,303390,301900,6,8,8,1,1,22,3,0,YES,433333.3333,6,9,334853.5556
3937,No infor,Trên 55 ,27,28,1,1,1,1,1,1,1,1,312900,312900,312900,312900,312900,312900,312900,312900,312900,312900,312900,613100,11,9,9,1,1,15,1,0,NO,,2,,
3938,No infor,From 18 to 24 ,118,119,25,1,,,2,,3,,1364962,350900,,,408600,,435540,,,,,101900,11,,5.5,1,1,17,0,2,NO,72500,8,29,74360.7931
3939,Female,From 35 to 44 ,106,107,1,1,,,,,,,197600,197600,,,,,,,,,,474550,26,,,1,1,23,0,2,NO,,3,,
3940,Female,From 18 to 24 ,194,195,1,1,,,,,,,470400,470400,,,,,,,,,,304900,7,,,0,0,13,0,0,NO,1216800,5,12,820666.6667
3941,Female,From 35 to 44 ,65,66,1,1,,,,,1,1,300100,300100,,,,,300100,300100,,,300100,353400,16,30,30,0,0,20,0,0,NO,,3,1,30000
3942,Female,From 35 to 44 ,34,35,1,1,,,1,1,1,1,549395,549395,,,549395,549395,549395,549395,,549395,549395,351500,5,6,6,1,1,19,1,0,NO,,2,,
3943,Nam,From 35 to 44 ,40,41,1,1,,,1,1,1,1,249740,249740,,,249740,249740,249740,249740,,249740,249740,114700,3,27,27,0,0,19,0,0,NO,,4,1,300000
3944,Female,From 35 to 44 ,8,9,6,1,1,1,1,1,1,1,2978764,531600,531600,531600,531600,531600,531600,531600,531600,531600,531600,294800,7,17,17,1,1,10,0,0,YES,608333.3333,5,24,458750
3945,Female,From 25 to 34 ,34,35,1,1,,,1,1,1,1,136765,136765,,,136765,136765,136765,136765,,136765,136765,120800,1,9,9,0,0,10,0,0,NO,,6,2,275000
3946,Nam,From 25 to 34 ,34,35,1,1,,,1,1,1,1,103000,103000,,,103000,103000,103000,103000,,103000,103000,110200,2,5,5,0,0,17,0,0,NO,186363.6364,6,41,121227.5854
3947,Female,From 25 to 34 ,61,62,17,1,,,1,,2,1,4620813,395000,,,158489,,553489,395000,,,395000,120300,2,,4,0,0,15,0,0,NO,79100,6,5,346820
3948,Nam,From 25 to 34 ,331,332,3,1,,,,,,,1476330,606430,,,,,,,,,,301100,18,,,2,2,20,0,0,NO,,3,,
3949,Female,From 35 to 44 ,45,46,6,1,,,1,1,3,1,3309837,551800,,,551800,551800,1930061,551800,,551800,551800,571200,7,56,56,0,0,20,0,0,NO,566666.6667,7,10,385180
3950,Nam,From 35 to 44 ,318,319,8,1,,,,,,,1149421,153600,,,,,,,,,,272800,24,,,2,2,12,0,0,NO,,3,,
3951,Female,From 35 to 44 ,0,1,4,1,1,1,1,1,1,1,1396100,419600,419600,419600,419600,419600,419600,419600,419600,419600,419600,315000,6,5,5,2,0,13,0,0,NO,100000,4,3,487817.3333
3952,Nam,From 25 to 34 ,45,46,6,1,,,1,1,1,1,755978,212965,,,212965,212965,212965,212965,,212965,212965,121400,4,15.5,15.5,0,0,16,3,0,NO,,3,,
3953,No infor,From 18 to 24 ,26,27,1,1,1,1,1,1,1,1,514370,514370,514370,514370,514370,514370,514370,514370,514370,514370,514370,304400,8,14,14,1,1,12,1,0,NO,,2,,
3954,Female,From 25 to 34 ,331,332,2,1,,,,,,,627870,253500,,,,,,,,,,243000,3,2,2,1,1,15,0,0,NO,,4,13,332517.1538
3955,Female,From 25 to 34 ,92,93,1,1,,,,,,,273815,273815,,,,,,,,,,484400,23,,,0,0,15,0,0,NO,500000,5,5,571292.8
3956,Female,From 25 to 34 ,168,169,2,1,,,,,,,15000,15000,,,,,,,,,,325100,7,7.5,7.5,0,0,18,3,0,NO,,2,,
3957,Female,From 25 to 34 ,134,135,1,1,,,,,,,336500,336500,,,,,,,,,,108950,3,11,11,1,1,16,18,1,NO,,8,21,98124.09524
3958,Female,From 25 to 34 ,33,34,7,1,2,,3,1,3,1,2872730,359940,573961,,933901,359940,933901,359940,,359940,359940,327014,16,17,9.666666667,1,1,17,1,0,NO,300000,7,1,300000
3959,Female,From 25 to 34 ,168,169,74,1,14,,26,,28,,13673300,306000,2303907,,4679612,,5440822,,,,,312400,18,,4.5,1,0,9,0,0,NO,,5,,
3960,Female,From 35 to 44 ,42,43,13,1,,,1,1,1,1,3715864,364860,,,364860,364860,364860,364860,,364860,364860,313700,7,7,7,4,1,8,4,0,YES,90000,4,6,1268500
3961,Nam,No infor,112,113,9,1,,,,,1,,2158975,457680,,,,,35000,,,,,102200,13,,,0,0,14,0,2,NO,100000,7,2,100000
3962,Nam,From 25 to 34 ,8,9,11,1,1,1,1,1,1,1,3555798,509584,509584,509584,509584,509584,509584,509584,509584,509584,509584,333150,17,22,22,1,1,15,1,0,NO,,5,3,64418
3963,Female,From 25 to 34 ,23,24,6,1,1,1,1,1,3,1,1486600,585700,585700,585700,585700,585700,882400,585700,585700,585700,585700,274300,17,37,37,4,1,22,2,0,NO,241837.5,8,31,255957.129
3964,Female,From 18 to 24 ,77,78,1,1,,,,,1,1,164300,164300,,,,,164300,164300,,,164300,308350,12,,,0,0,14,0,0,NO,,3,1,301800
3965,No infor,From 25 to 34 ,113,114,1,1,,,,,,,225000,225000,,,,,,,,,,59850,2,,,1,1,13,0,4,NO,,4,1,430000
3966,Female,From 18 to 24 ,129,130,5,1,,,,,,,955504,209000,,,,,,,,,,116400,4,,,2,1,21,1,0,NO,500000,4,11,405756.5455
3967,Nam,From 35 to 44 ,41,42,1,1,,,1,1,1,1,269480,269480,,,269480,269480,269480,269480,,269480,269480,116900,1,12,12,0,0,19,2,1,NO,100000,3,2,200000
3968,Female,From 35 to 44 ,200,201,11,1,,,,,,,3986898,336000,,,,,,,,,,312000,2,,,3,0,18,0,0,NO,191450,6,6,434608.3333
3969,Female,From 35 to 44 ,19,20,1,1,1,1,1,1,1,1,306800,306800,306800,306800,306800,306800,306800,306800,306800,306800,306800,315780,15,9,9,0,0,8,0,0,NO,,6,3,404793.3333
3970,Female,From 25 to 34 ,56,57,1,1,,,1,1,1,1,43520,43520,,,43520,43520,43520,43520,,43520,43520,101360,2,4,4,0,0,13,0,0,NO,,6,,
3971,Female,From 25 to 34 ,48,49,1,1,,,1,1,1,1,916400,916400,,,916400,916400,916400,916400,,916400,916400,364200,24,19,19,0,0,13,0,0,NO,314000,5,5,679400
3972,Female,From 45 to 54 ,48,49,9,1,,,1,1,1,1,3655700,389000,,,389000,389000,389000,389000,,389000,389000,301000,28,10,10,2,0,22,0,0,NO,250000,4,1,250000
3973,No infor,From 35 to 44 ,31,32,4,1,,,1,1,1,1,974468,382225,,,382225,382225,382225,382225,,382225,382225,204600,16,14,14,0,0,12,0,0,NO,360000,6,22,455866.6364
3974,No infor,No infor,5,6,1,1,1,1,1,1,1,1,514400,514400,514400,514400,514400,514400,514400,514400,514400,514400,514400,374500,8,8,8,0,0,12,0,0,NO,350000,7,4,206375
3975,Female,From 18 to 24 ,16,17,1,1,1,1,1,1,1,1,375360,375360,375360,375360,375360,375360,375360,375360,375360,375360,375360,114400,2,16,16,1,1,17,1,0,NO,105000,5,2,105000
3976,Nam,From 25 to 34 ,85,86,4,1,,,,,1,1,723250,292500,,,,,292500,292500,,,292500,316600,26,,,2,0,16,0,3,NO,,2,,
3977,Female,From 35 to 44 ,318,319,3,1,,,,,,,840850,330480,,,,,,,,,,351500,17,14,14,2,0,10,0,2,NO,,5,1,550244
3978,Female,From 35 to 44 ,168,169,16,1,,,,,1,,5646017,320022,,,,,219670,,,,,310955,13,,,0,0,10,1,0,NO,106066.6667,7,4,93850
3979,Nam,From 35 to 44 ,337,338,2,1,,,,,,,608000,305300,,,,,,,,,,357800,6,,,1,1,9,0,0,NO,155000,7,6,101266.6667
3980,Female,From 35 to 44 ,50,51,1,1,,,1,1,1,1,227300,227300,,,227300,227300,227300,227300,,227300,227300,305871,5,16,16,0,0,16,0,0,NO,300000,4,2,301100
3981,Female,From 25 to 34 ,34,35,1,1,,,1,1,1,1,511200,511200,,,511200,511200,511200,511200,,511200,511200,308300,15,20,20,1,1,15,8,6,NO,300000,4,3,250000
3982,Nam,From 18 to 24 ,338,339,4,1,,,,,,,407650,108450,,,,,,,,,,45540,1,,,1,1,18,0,0,NO,94000,5,5,94000
3983,Nam,From 35 to 44 ,211,212,50,1,,,,,,,13766248,301510,,,,,,,,,,300000,11,,,12,1,16,14,0,NO,,3,,
3984,Female,From 25 to 34 ,111,112,1,1,,,,,,,470000,470000,,,,,,,,,,104500,7,,,1,1,14,1,0,NO,,4,,
3985,Nam,From 25 to 34 ,38,39,12,1,,,1,1,5,1,4845491,307640,,,307640,307640,1349365,307640,,307640,307640,403500,9,4,4,6,1,22,6,0,NO,,4,,
3986,Female,From 25 to 34 ,166,167,2,1,,,,,,,645560,645560,,,,,,,,,,103250,8,3,3,2,2,13,0,0,NO,125500,6,31,89217.74194
3987,No infor,From 25 to 34 ,26,27,3,1,1,1,1,1,1,1,1224900,342000,342000,342000,342000,342000,342000,342000,342000,342000,342000,172500,5,4,4,1,1,8,1,0,NO,247550,4,3,173233.3333
3988,Female,From 45 to 54 ,148,149,11,1,,,1,,1,,4185755,129000,,,109537,,109537,,,,,102900,17,,3,0,0,14,0,2,NO,100000,7,5,398678.4
3989,Female,From 35 to 44 ,159,160,1,1,,,,,,,323940,323940,,,,,,,,,,354400,12,,,1,1,12,0,3,NO,300000,2,1,300000
3990,No infor,No infor,55,56,4,1,,,1,1,1,1,1660474,233600,,,233600,233600,233600,233600,,233600,233600,360300,17,5,5,2,0,17,0,0,NO,300000,8,10,205680.6
3991,Nam,From 25 to 34 ,322,323,8,1,,,,,,,2108725,631200,,,,,,,,,,320650,4,,,2,2,19,0,4,NO,400000,5,7,190960
3992,No infor,No infor,150,151,1,1,,,,,,,99950,99950,,,,,,,,,,110500,17,,,0,0,8,0,0,NO,,4,4,92400
3993,Female,From 25 to 34 ,47,48,1,1,,,1,1,1,1,212770,212770,,,212770,212770,212770,212770,,212770,212770,188900,8,25,25,0,0,9,2,0,YES,250000,6,14,154910.7857
3994,Female,From 25 to 34 ,19,20,8,1,1,1,3,1,3,1,11119843,656000,656000,656000,3302743,656000,3302743,656000,656000,656000,656000,312000,2,10,17.5,0,0,11,0,2,NO,260000,8,13,464458.0769
3995,Female,From 25 to 34 ,251,252,1,1,,,,,,,416800,416800,,,,,,,,,,273220,5,,,0,0,9,0,0,NO,250000,4,3,1276666.667
3996,Female,From 35 to 44 ,140,141,1,1,,,,,,,215510,215510,,,,,,,,,,255050,5,7,7,1,1,22,0,4,NO,300000,8,4,252450
3997,Female,From 25 to 34 ,128,129,1,1,,,,,,,206800,206800,,,,,,,,,,498560,3,,,1,1,17,0,2,NO,,4,,
3998,Female,From 35 to 44 ,107,108,12,1,1,,1,,1,,6481114,418200,407001,,407001,,407001,,,,,339900,24,,20,1,0,18,0,2,NO,300000,5,1,300000
3999,Nam,From 25 to 34 ,121,122,8,1,,,,,,,1901689,308200,,,,,,,,,,311500,15,,,3,1,22,2,0,NO,150000,4,4,84615
4000,Female,From 25 to 34 ,188,189,3,1,,,,,,,1155935,109100,,,,,,,,,,327200,6,,,1,1,19,20,6,NO,200000,12,58,290298.1034
4001,Nam,From 25 to 34 ,118,119,1,1,,,,,,,301600,301600,,,,,,,,,,122900,7,,,0,0,22,0,2,NO,,3,,
4002,No infor,From 18 to 24 ,108,109,1,1,,,,,,,415370,415370,,,,,,,,,,120400,4,,,1,1,11,0,2,NO,,2,,
4003,Female,From 45 to 54 ,48,49,4,1,,,1,1,1,1,2719023,257550,,,257550,257550,257550,257550,,257550,257550,324450,14,5,5,0,0,9,0,0,NO,250000,6,3,206901.6667
4004,No infor,From 18 to 24 ,19,20,3,1,1,1,1,1,1,1,1414159,520150,520150,520150,520150,520150,520150,520150,520150,520150,520150,312300,14,17,17,2,1,11,4,0,NO,342225,3,2,342225
4005,Female,From 35 to 44 ,30,31,5,1,,,2,2,3,2,3624076,1078000,,,1078000,1078000,1758500,1078000,,539000,539000,558554,8,17.66666667,17.66666667,0,0,22,0,1,NO,,6,1,19800
4006,Female,From 25 to 34 ,14,15,7,1,1,1,1,1,1,1,2092599,505475,505475,505475,505475,505475,505475,505475,505475,505475,505475,117850,4,10.5,10.5,1,1,10,1,1,NO,300000,6,3,226666.6667
4007,Female,From 35 to 44 ,0,1,13,1,1,1,1,1,1,1,4216740,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,302000,12,6.5,6.5,4,1,12,0,0,NO,,6,7,234063.4286
4008,Female,From 25 to 34 ,131,132,14,1,1,,1,,1,,4177990,335000,28500,,28500,,28500,,,,,337800,7,,1,1,1,13,2,2,YES,,8,13,269005.6923
4009,Nam,From 35 to 44 ,31,32,1,1,,,1,1,1,1,351200,351200,,,351200,351200,351200,351200,,351200,351200,372900,4,7,7,1,1,18,1,4,NO,311900,4,3,219700
4010,Female,From 25 to 34 ,47,48,6,1,,,1,1,1,1,1843622,680400,,,680400,680400,680400,680400,,680400,680400,111800,2,27,27,1,0,17,1,0,NO,,5,2,625000
4011,Nam,From 25 to 34 ,47,48,2,1,,,1,1,1,1,1068686,365250,,,365250,365250,365250,365250,,365250,365250,424670,14,5,5,0,0,11,0,0,NO,,5,1,400000
